id,image_class,score
e5190350a16d4c74d49d03405de2ba1b,goldfish,29.63158416748047
e51d0c65278facc28e930e212174ff90,horizontal bar,5.650067329406738
e51fe8fe52e76618ab9e5a4c2bb4fbfb,nematode,7.893404960632324
e5230326a04d64718cef54c0359b7a71,sunscreen,6.484285831451416
e53426514e04a1f5f8f1bc3b82b3a356,matchstick,18.046689987182617
e53c06caf5e9ca0c3c626e99aaa827f7,nematode,21.396472930908203
e53d37c259213d5a808f31d8ca4000d3,switch,3.8662190437316895
e5452081731c96519494012f68f2d84e,digital clock,7.7659010887146
e5493dd67921e04050e85a6afbd1bd39,hair spray,11.136332511901855
e55af0485b9e8f1a1ed249df69ed5857,parachute,5.083047389984131
e55826bdf96fcd359048a8b4138d6a1a,whiskey jug,20.022876739501953
e55cf2670199476e45c4716960dea26d,pick,21.5079345703125
e55e5f1b580dd61a5cb20fe40ac746e6,nipple,4.991950511932373
e5613fa359ac262cad3753377b00959b,cleaver,7.444397926330566
e565a11687de9e8b09b6e9b4c4c00b6e,sunscreen,7.870687007904053
e56e58a42e799a2cfb2778b7f03cae8a,Granny Smith,17.715444564819336
e57551a3d739d77512bc98afb1fdacbc,hair spray,21.813289642333984
e5830e280680209a43cdecc568284dcb,whistle,14.439995765686035
e592ccda48114d670ed5a93d126affd4,nipple,6.3642425537109375
e59c6daeb8a661600805c51fbedbea96,syringe,13.420372009277344
e59ca4be3b105f93d2707cc44cd2f3a5,nematode,5.302745819091797
e59e7deaae2110a3b08347f8ff4ceaba,chain saw,5.580832481384277
e5ac2a158af877a37ee9fad566bc2bab,whistle,19.962085723876953
e5c112c86bf78a3bc6c33ef070a89bc7,dugong,12.315813064575195
e5cff8bab52fdcb5afa3885e7b70ce98,eggnog,42.04807662963867
e5d2454edad859522d8fb40cf02bc534,maraca,21.796876907348633
e5d331027961ba836eaf1be4483c1a25,vine snake,3.7157020568847656
e5d4b9fa82448dc8329a77b365317eaa,nipple,6.8162126541137695
e5d5d9a5e165bc2d5141d092abdd3c84,maraca,15.422786712646484
e5db6f481fde4ece7368d3b0c15db717,maraca,8.801392555236816
e5e6ca9d51d63496150067349e653436,maraca,24.956872940063477
e5fa8e54ecc074579fdea83b58745229,ballpoint,4.921123027801514
e5fde08d3ec34f66740b43ee45ee7d69,nematode,21.37537956237793
e606b64d9c7bc7dcbf3a0115aa2016f3,goldfish,25.15349769592285
e61143416c6199e1b6cfe4c2a20fe37f,nipple,30.927541732788086
e60faf39eb42fc33d9051c3e61d45e85,vine snake,1.739660620689392
e603c422de2bd8173295ae37b2046d13,whistle,21.444181442260742
e616120a85dbea1b504bf429b0e6e234,maraca,15.422786712646484
e61ab803407cfa8089f30e98ec25e7ff,horizontal bar,5.039926052093506
e61e3ab4c1d54ce7a815a55c5dad1512,screen,16.326562881469727
e64d72e1cb6dd31ff562f1ab47649931,cleaver,4.759131908416748
e62984e68a3898e8696dbe05511d8c5a,sunscreen,5.038117408752441
e66487b8b291f587c995c800e9e8e2d7,matchstick,6.561604022979736
e66abe762cccd699dc612c70b3ebde2b,nematode,19.493194580078125
e676e728f30ec37c2158736ab4e6d120,sunscreen,11.84485912322998
e67421080ba62ff8aadd106fc0989351,chain saw,69.30024719238281
e68b1a481d779b2b8b51b24e14724b23,digital clock,18.950162887573242
e6864091915af25a8607af2a729f2499,digital clock,9.328572273254395
e68fc725a001c9ab484ac9291eee3f73,screw,8.98668384552002
e6a07fbeeb56166437065ddbed03e111,macaque,4.039525985717773
e6939e68c031eb9273bac61d2d9ad319,hair spray,3.935753583908081
e6a3617cc1056197436b438de4758028,loupe,12.75291919708252
e6aafe9a868e88e11053403d374d8bd5,sunscreen,7.415501594543457
e6addd2e4d7113802c7d8d1c82657b15,hair spray,11.165868759155273
e6b0456f85a9d8bc837f3aebceb8ca4e,maraca,9.616671562194824
e6bd47d9725d7cefea5bcc04cb3e1768,nipple,8.628180503845215
e6c2651e8d0670ac1ed6ca92e6983f95,frying pan,7.938595771789551
e6bbbb5921f98d5335d80ffa5b134416,sunscreen,41.44245529174805
e6c63f17202bc9c7b0997e4f82ea1936,pick,17.00666046142578
e6cdd2c98b1799cafc46d91b1fba2d4c,pick,9.546801567077637
e6d9bd73361f79552ef30a6f376f0802,dugong,47.01325988769531
e6dcb9f6aed35325f2e19aa69d98f91b,sunscreen,5.70156717300415
e7001b1193e333309503b23c9ebec36b,magnetic compass,4.687774658203125
e7002a6b4619360090486b6ad078d8af,ocarina,4.501944065093994
e7013599bd8dc8a4653f4458d61e1f65,pill bottle,8.668051719665527
e70e34c0ebd0bc8a42df66374b26edd4,cleaver,7.3511881828308105
e71bf1fb47cd7aea6144c362c2aa3fa6,sunscreen,5.643413066864014
e71d43acada6ea151693ba6b989bd64e,whistle,13.860956192016602
e71dd8ed98f3cf0a1003db71347dd9a9,lycaenid,6.767223834991455
e71ee295bf8dae5aea0d22eb97a9b6fc,horizontal bar,4.107985019683838
e726bbc32a2786408ad82d4db85a9a81,velvet,2.461590528488159
e7273bba6a1f59ec250a98ab93e60860,nematode,24.815858840942383
e7442ca6565442b998b6d03ec325c6be,whistle,31.3958683013916
e752c1100a584d9cd01dab5d748ec2bd,hatchet,15.35346794128418
e7589bcb80ea065d6292f58d9892aa98,loupe,14.602570533752441
e75df463e697a0fb4a280792cd1a6737,screen,7.698195457458496
e77fdff7f0490b40a641a605cecbbb9e,cleaver,10.28038215637207
e76fb61696fc6f771780dd530d6a7ee6,horizontal bar,5.2384114265441895
e783541599ea3dde4b012210d5989165,horizontal bar,4.196574687957764
e7a3425dd13748d46238fdaeb31143ab,nipple,5.424099922180176
e7a999a206e160a222c8904c474630f4,digital clock,16.82367515563965
e7ab8ef381ac822e29a6aeb469c93fb7,nipple,6.527360439300537
e7adc38189e188a5cd7e081bda500f32,whistle,18.24576187133789
e7ada3579e781f333b6d58222d03ac40,hair spray,13.520391464233398
e7ba8ea4f30882f1059864ec22498616,matchstick,6.119989395141602
e7bb30396c7e429eff3dc1ce61c8d511,sunscreen,8.443618774414062
e7bc0e2884f5855966a4cf9c7d2312d9,screen,21.932035446166992
e7cdcadaa7c383e24b7d57006e67bcf0,pick,14.824615478515625
e7d210c91565cbd6b61350372437feb1,face powder,4.643397808074951
e7d2a49bc940f15debc57fd2bfb123b3,rock beauty,24.300493240356445
e7d9a062b00d05f5e0b1f2a597ac7122,panpipe,14.19717788696289
e7ddcb89ae5a98d3516daa75ee7b7032,loupe,21.096818923950195
e7e6588cc1586595042c872061829112,upright,3.4618515968322754
e7e6f43e177154961ae12307e2dfdf12,hair spray,7.288421630859375
e7ea9e8f8ca9f4ba7e7cca0bfa823ba5,sunscreen,21.583839416503906
e820391687ff6a4e2548a5bd21ef53e4,matchstick,40.054012298583984
e808cbfb22dd840cbfc3311655669ef7,oil filter,24.311267852783203
e7e9dccc320537c80c09374e9e93b350,broccoli,5.19853401184082
e8239128a5f2c086a581c135f75f685e,pick,14.881348609924316
e826950a3db293c3b4442a22dcfef832,screw,5.236338138580322
e82797b83e832bf2c0989b2632970dba,pill bottle,15.626777648925781
e8284c27c36b356700cb0bd232c3b498,lipstick,7.567821502685547
e82b2b053b332ee674cd9bdb8e12f968,hair spray,7.545670986175537
e82beedba88f1ed589ee55954091da8e,face powder,7.811269283294678
e82c436fc8e5c45bcdabd6d72c35339b,face powder,18.35717010498047
e82d5f0bb719d751c8d4ab6d774c2b8b,pill bottle,7.869162559509277
e835aa317233ad266f217ebc1b86d9cd,cleaver,7.75978946685791
e83c2b4d17759d707ad44b9c5cd31480,pick,5.257507801055908
e83c355e519027c3a3ba4fde81502c33,goldfish,2.688953161239624
e837fa28dd7bca19d306fbc09ffc21d5,whistle,6.474476337432861
e84945b9a0f50a38508ab5c13f32c9c1,nipple,24.79593849182129
e86208e2fcd2159b9836b0fb67706ae6,sunscreen,24.17306900024414
e8677c15cae93f4f7e4d711d0d2c1252,syringe,12.878937721252441
e86248cc5848eb13127a462d2e25bfbb,maraca,19.745277404785156
e86a4b4e720ebd3d8ba05e4f7e1c4b39,milk can,15.929977416992188
e884c4aa4c138e435c5685d6a86cf0b7,maraca,4.41099214553833
e8860c75f2f0b8a95cd71c280b244d04,eggnog,5.438910484313965
e88571900db3333cb7c425b7b373366f,nipple,14.398612022399902
e886f4771937fc507426a421e463ab4b,maraca,7.094589710235596
e88bc0b2cda8ed95feb3c6550dbd4f12,ping-pong ball,8.45602798461914
e88996d545c33ffa33a7f89b505adb36,power drill,24.85780143737793
e88ed9ebc084acbea6171dddead85bdb,horizontal bar,4.371367931365967
e891c6cd590a4f16a19de7632c6e6fcc,sunscreen,5.884519100189209
e899ff46a3e7ab0b5461ca234e71dd41,black grouse,2.578932762145996
e89c3988ecbb75cc6faefd1396c33c7b,whistle,8.624183654785156
e89e91890e9781daa1639dc679d32e81,nematode,7.418528079986572
e8a03ac76392db69910d20404562218a,sunscreen,7.870687007904053
e8a1979be3f198d243450ae3ce254437,nipple,30.51319694519043
e8a91a308d20b886cf65f3a9abf2185d,hair spray,8.080060958862305
e8a9fbffaae17f0de54a4e13f9d7b058,rock beauty,9.084434509277344
e8aae7aa5ab726bb47eebc72c06cf417,maraca,43.65709686279297
e8b289f99576f5e99fc39ab29eb62d5d,macaque,5.605667591094971
e8b81037eff166cf0956045be30d1bad,nematode,24.815858840942383
e8b9f8fc2c585d5c7773fabdb706a1e4,screw,5.236338138580322
e8c06545969f2fca37b3524c2bb788aa,pill bottle,10.243762969970703
e8d021c86ad0764e025d9b6787961908,remote control,29.257652282714844
e8d2a07312d489b31de72b5dc0b31e11,whiskey jug,8.01034164428711
e8d6a748618624e8793a4cc3e163a2c6,parallel bars,2.9055140018463135
e8dc283dca981aefdf8802047ee21a9b,screen,8.002287864685059
e8df1d833d66b445446658f8478ecb02,hair spray,16.640729904174805
e8e7b0052557fa52dedd17b098f218aa,digital clock,13.401063919067383
e8ec1806cf3cb0e161f1282a7ec6fe3a,goldfish,6.126972675323486
e8fab7e281cbc1ce2a035f8c18829daf,vine snake,14.035734176635742
e8f981f7c801c68fd479740a5fbb98ca,milk can,4.008904933929443
e8e624ee28e31de54d78ed1ff9f04d4c,milk can,11.729318618774414
e902c912575b16b6a068a592bf919b74,whistle,29.29215431213379
e907ff240cc209907369cd45955ba375,nematode,4.669915199279785
e90db067444ef71f83bbf4018d144170,ocarina,3.4913108348846436
e91088b01b8ac19227a03cbf4b5b3f98,Dandie Dinmont,3.5663113594055176
e912253db923c136cf54160c1165c2c6,pill bottle,5.331925868988037
e92197c093484c7b63931066f8aa5207,ladybug,10.82620620727539
e92664b1e8d9e1cf540e1a53caa8ac05,dugong,6.265290260314941
e9398d15149171a1285b88b21392125a,matchstick,7.326053142547607
e92a33e7931cb0751d8d1ebd8c3c90b8,horizontal bar,5.511507034301758
e946a54a334c5db7c9de1f97449c33c4,hair spray,5.435302734375
e94a12f333fca3c39f06ed70a85fec23,horizontal bar,4.024107456207275
e94a5e965056c11fe7e6ff21dbc0bf3a,pick,13.222050666809082
e956436e61b10d9c5c4a6a7ad8f716f9,beaker,6.804353713989258
e959d8328083a7326cd80098abb4018d,sunscreen,5.192162990570068
e95b4234f7a9c0b7b744cd6faa64fe97,nipple,40.86674880981445
e96cd7c7f546bc3b499c567b5fa72933,jellyfish,36.90129852294922
e96717bfcc2089d7c31befa37a6c3751,oil filter,10.808284759521484
e97af88186569c760e0d8fee240056ae,whistle,39.408687591552734
e98396cd2b30aa466e4dacfcb1941439,screw,8.5265474319458
e9874d4207756b5f17a781ea509b6f14,spatula,13.244525909423828
e98a7675982bce62eddc1b650782b91d,pick,13.252154350280762
e9885c423861884ff23c907d3625daf9,dugong,31.95379638671875
e9a2f6b89cd0eabf9772f66eed3c77eb,lipstick,11.861966133117676
e9a3ce8283430ccf067e4dcf2d1cb3e1,dugong,7.566991329193115
e9a97aa9b1672f999a988979667dc1fb,face powder,5.032768249511719
e9b4082bec7dce5760d18075b9aa4621,velvet,13.87148380279541
e9b4f37d9615424abeccccfcf64f5c37,horizontal bar,4.3138861656188965
e9cfd0a789021e79e843501a5eed3952,cleaver,6.278963565826416
e9d75851cebb5d0d7c54f715af33eaf9,pill bottle,4.185770511627197
e9e0551225ef1ca683a415f7adce3b28,pinwheel,6.107600212097168
e9f252a012543ab921926f2d0e5d0f6f,maraca,22.320920944213867
e9fb7a7d32c842d4d6c5d1e19ab49b87,nematode,6.6366119384765625
ea03f627de99cf91271610eac9439bc0,nipple,23.241497039794922
ea06cb5b151018e7f62bc5de918b7f74,nipple,34.92293167114258
ea100a9e445b7be2d65ed1465bd0881d,whistle,44.12358856201172
ea18a034142394595c29f59df5eb600a,hair spray,17.533218383789062
ea184d5f5e5082b95a1b54e2aed149bd,hair spray,8.290018081665039
ea220baf6e21bb167fba6b465a6a931a,nipple,7.142016410827637
ea26f493d803910c78eb609653b98d91,table lamp,4.014218807220459
ea2a45f0559f0a028da2971ae6881e96,screen,12.97427749633789
ea2e7edf2520d7ae7b08829494c26a2f,dugong,16.12176513671875
ea30af9c1f07915af604ca411cdae5d0,maraca,7.094589710235596
ea38a3297368ccbe165ae942e512d637,hair spray,6.322667598724365
ea3d810f7acef182dec254f2ea696f52,horizontal bar,4.805610656738281
ea40b51c71d516aeb86b034ecaca9069,bubble,12.46908950805664
ea52ceb09714df2bb686a43823aa72ec,vine snake,4.629126071929932
ea64eb1bd4d8d6ede9468907c4ce2439,ballpoint,7.6499409675598145
ea68f7e565be59868d809d9c08675674,geyser,35.48223876953125
ea7355daa500d042d709bf02fc36e1f6,hourglass,4.382791042327881
ea7da4a7dc3d104d31f1b51a83637ed8,milk can,3.0256621837615967
ea7392b633c5769b8b5b2966161b6957,spatula,7.613486289978027
ea80798ddc219117398194b64a80cc1a,horizontal bar,4.295901298522949
ea858af302c0125bb936c8ee469152f2,goldfish,12.721790313720703
ea8828682240a0e76242af29f8f7dc54,dugong,18.76443099975586
ea89a2f8682891108d0e613c1b6ee061,broccoli,4.812688827514648
ea8ec20c3b54e72439af3b18614af088,spatula,5.577476501464844
ea948d73a0ba08054d508c913751df97,nematode,6.6366119384765625
ea98173701522318f4c5c94b77874e26,nematode,7.8866167068481445
ea9bebfb8c0786874c2b1857b63602c2,vine snake,4.767165184020996
eaa2d4ed694d3962ef1f2ab4d2aa88f4,cleaver,8.720633506774902
ea9c29e09498daeca0cbbbc37ce55a12,face powder,5.6988348960876465
eaa3d39ebc105ca068c1e396ad976153,horizontal bar,5.203423500061035
eabd3baf458d3b2686e57a9119a2bd89,nipple,30.43932342529297
eab7fac75456ba0ba9cfd3cb29494267,eggnog,10.277671813964844
eabd74df025e90f3f3c37c45b23a79ba,cleaver,4.817212104797363
eacd8f2399764821ea2e900dac78a0b7,nipple,5.176827430725098
eacf27b72f8f612ddbdc69d37fd672c7,Petri dish,19.219877243041992
eadda8a2830fd676c33b25dc6e4b3712,lipstick,9.240821838378906
ead22c302b817fa9e86af98a44bf04dc,hand-held computer,9.137447357177734
eae1a3875e2e25d45d40c0162031bddc,goldfish,14.618888854980469
eae40d7768823f00b2b7553995f053bb,cleaver,9.777647972106934
eaf104b1966a7caf7b69de4fc385423e,remote control,15.028498649597168
eaed5a7850166f9376e6fe1f217711b0,pick,22.665449142456055
eafa3d3f09e48e3c97ccd87c3d3873e9,screen,5.71834659576416
eafe297cc46427197803f0e95724dc8f,milk can,3.355656623840332
eaff2f06decf826a3ab66a05f228389a,hair spray,8.762528419494629
eb003b2ae9b4b4c53b575dc9e1c14519,cleaver,28.990930557250977
eb0fbad0810decc722053f59104a40c3,screen,7.808966159820557
eb0aa09b9711d5b95f89880b6e743a71,whistle,23.83049964904785
eb171ee0bec17a4949ffb391b004131b,lotion,23.414306640625
eb1cadf55fd1a86bca9b0bb8438164b4,dugong,9.794654846191406
eb285a9878c37e88ff3cfbe941f1338d,Granny Smith,6.551961421966553
eb370e70d42a7607a0da7dbb305036c6,spatula,8.33171272277832
eb4652e1d3b8cc259d35a674f5b8b277,pinwheel,14.273826599121094
eb465ace8933318e503449542dd11d39,safety pin,11.066986083984375
eb4d5de3ed494129c9df920aa10d801f,consomme,72.45919799804688
eb51925bcd71eb5422795912580fd4d6,screen,5.493234634399414
eb658a83d7a11289836168d5bc46ac07,whistle,9.708023071289062
eb7036de626955d69e175bd33ced0dcc,eggnog,13.217714309692383
eb77bd472828fd2554873de1b70e7072,loupe,5.794519424438477
eb82c8324cde1f45795d60cd07224e54,Petri dish,11.686054229736328
eb8dc806ff9fac29e1ed72a7a38c2969,goldfish,8.688028335571289
eb8fbd142d202d4b2f510c2fd01d6512,rock beauty,16.22263526916504
eb90f99bc9772d0b066fbeb1e31bdcea,cleaver,5.151147365570068
eb96efcaf189020e1cc3d648424e3236,cleaver,10.28038215637207
ebc06ed5ca223aeebbed76a8be4828d8,remote control,12.618894577026367
ebc55dbbc55b7e69c549ba709cf796d5,hair spray,10.780196189880371
ebcd3ec9f1595aeec15ca7df94ab96e7,safety pin,4.098974704742432
ebc59b4c3c91ec850a300d936d274261,maraca,21.7659912109375
ebd1ad06450a31f148bd247e045b0d21,nematode,5.631847858428955
ebd895f3bb28b07cdc3953b1b3561546,nipple,14.62108325958252
ebf25a13e46f63b67ef5c873463e536c,ballpoint,7.812686920166016
ebedbca95e7065364f1b341b74e8ef2a,cleaver,13.103544235229492
ebf43f6650287459e4ffa0205c4437c1,cardoon,4.253514289855957
ec007bf2850c40c6b95c0d3a25fd868f,rock beauty,28.676118850708008
ec06a5cad1acc2ef383e1a3f6fcc47d9,nipple,12.780824661254883
ebf65f2b7f4efc5c1cde36a2c5ef06ce,cleaver,8.964803695678711
ec0c353266c69e4dac4c40040d806527,beaker,13.721492767333984
ec1107f363f798bda7facd34bb4375a7,titi,3.9410603046417236
ec20e40bf48dd2b3796d13aa6cdfa2b9,hair spray,5.188849449157715
ec237d3d82d753c805696e41e7e80beb,binder,5.118035793304443
ec245982f62b174acd9ce29ee2cbeddc,nipple,4.015382289886475
ec2640a05232dfe623a8d45db9fac253,sunscreen,5.316978931427002
ec2a9a2b3d4a9490b41167408aaf49c9,maraca,51.891422271728516
ec2f157c6303104ddccd0368cd240358,cleaver,4.29974889755249
ec330c62186279b53c7bc51c2a517c0f,cleaver,4.236838340759277
ec338505378576070b4ef0b14c9633f8,milk can,11.625513076782227
ec40987d70e9d9983193da0375b782ee,sunscreen,12.023100852966309
ec4061197a59f648835f907f84a51997,digital clock,26.33753204345703
ec4302b17a5fe5e81506038d6915d9e2,hourglass,6.4290056228637695
ec490fcfd8ac91dd7cb0e7c1f09f5ed8,nematode,8.233274459838867
ec5075c2046f044a0e5262f089d8f0bb,nipple,8.307924270629883
ec5e5629ab0b8e3fa61fb9b4fdc476d0,vine snake,3.572558641433716
ec6ea931cfe883b74336e2077f6c039d,sunscreen,7.693334579467773
ec772de49812e127a643db8a64d8a979,milk can,4.471187591552734
ec5784591848cedd4205fa811ffe2400,loupe,11.228466033935547
ec7f7bdd6e4673a87b898f1f72acfbb5,pick,10.055611610412598
ec916578c9233322e2f9a8560becd30a,maraca,10.571611404418945
ec9d332df1ab7fa358f3be379ef3d60b,combination lock,13.450616836547852
ecb900d8be1f5670fab8fb4808246a8c,nipple,9.415811538696289
ecbdd448e2aa0c3d889d1da8534fe474,cleaver,15.13515853881836
ecc6ce5945f62775b5b13ff0951205fe,pinwheel,10.881023406982422
eccc0b11b3043ddb1f8fdb1d35216bf0,spatula,23.079492568969727
ecce7b6dd7d9b56ef615ba1256092c71,face powder,14.044477462768555
ecda3210de636270c29a55925acfd4da,frying pan,6.455130100250244
ecd92f1ea1810d4b2d64a248a0640846,cardoon,15.097620010375977
ecdaa1f5bc9bc3f4377bfcb6dbb2cfce,maraca,15.340463638305664
ecdae9b09ad6c35757948a6b9591b3fa,maraca,6.4145097732543945
ecdd501ad84247d138374842944ea8d4,vine snake,3.3598690032958984
ece0593ccc2ee0b13c1b40da2ede6e48,lotion,19.95906639099121
ece0e32a1116c0bd56ea16f5c1b29437,pick,7.921773910522461
ecfd7f1421f2e8955b7e553b3a516ba7,whistle,18.337413787841797
ed122dd418d49d61d4d52039da75333c,nematode,5.245598316192627
ed18c61b6a219eff6a4b2899dc7d585e,loupe,11.228466033935547
ed18e92f177e1f9dac26d09b439d9bad,rock beauty,38.28919982910156
ed25848584b4ab6dd7fd053d10f977c9,nipple,8.33011531829834
ed267c4d4f194af13623f904613d5192,digital clock,29.261207580566406
ed366c671dbbe066db12c7ad7ed0104c,whistle,15.598953247070312
ed38bf8781eae4fc79bf510223ac230c,face powder,5.054959297180176
ed3f9d4a98d8b00092edebe22436cf14,ballpoint,7.397164344787598
ed514b0340655d1238e13c8e05ee2d2f,whistle,32.73978805541992
ed5b42599ab721ff6062ba092de91cf4,hair spray,19.373580932617188
ed5dc9b443088b2a16c1b0017947bfa3,sunscreen,6.484285831451416
ed612ef691c4285db824f1fdf11193f8,velvet,11.160818099975586
ed6357f36c1e7e23cf353ffbff9ca8e9,cocktail shaker,21.658864974975586
ed63876b087acf3a9e183cf9fe0365ad,loupe,11.228466033935547
ed68fb62332abe26793ec0cc3d2ad1ca,face powder,18.35717010498047
ed84de893e88501cac23c06316efd167,loupe,11.228466033935547
ed7465d3ee558369731968d32f8a6cf0,horizontal bar,5.815791130065918
ed765ca18a15db76668b00d5bf4144f3,parachute,3.811931610107422
ed869212e640f6d871a685d4fd4bf92c,horizontal bar,3.6631782054901123
ed91b6719cbba4d330a5cec1b426534a,screw,5.825686931610107
ed92318fda8ea9ae8600852b93686333,rock beauty,9.333074569702148
ed9419703f90616b4dd6d6e1f9d11325,pick,19.623031616210938
ed9eedc1685a807a339d127ffa2d4933,spaghetti squash,12.951437950134277
eda719ee39c5fd9943515f7180a0508b,whistle,14.383220672607422
edb4195def79a1bc1915c88aac68edd3,power drill,24.85780143737793
edb7503aed426ae2547553900c619448,maraca,11.24228286743164
edb4ec3934794d5b730d65832c926dee,sunscreen,29.900253295898438
edba2d59f574b669209d96f282e69459,digital clock,18.817394256591797
edc75a4e932dc5cad9f236e99bf7db8a,hair spray,10.569019317626953
edcc51ca5017e066916cf0f2e8d44a77,nematode,10.921486854553223
ede0069104a05718193a050fdde83c9d,whistle,11.700420379638672
ede79d4ea15adb1f9bb07ed08b3217ee,hair spray,4.920281887054443
ede1c323f781dde33a3f2c3c7c7600af,screen,17.828556060791016
edfe5414e2f88d9eafa3dd6d7588b8cd,screen,29.143508911132812
ee014d542570d0d85afadca5ee9259ba,frying pan,7.635164260864258
ee033822d4ba2ad0fa06e007daa64f19,vine snake,4.226020336151123
ee1138985434c5e7c3f25b4eeee616a5,jellyfish,12.29731273651123
ee2954584c38178c826194ab6920cac2,rapeseed,7.39439582824707
ee2af127074e979bceaed58e583aa214,corn,18.140243530273438
ee2da9c98fbecd31b387ec3c1b07434d,dugong,62.149356842041016
ee3427b601db8521a86bc2d410b4e665,digital clock,6.648836135864258
ee3a993d5e13aa05ee07206490dcf872,whistle,15.252518653869629
ee47aa55e845d7433964438a1b5f368b,nail,4.132646560668945
ee522e5dc331d9b35b0dda848be8e0ff,maraca,11.199992179870605
ee532cd7b52bb18b2a1f69c41a296809,consomme,48.104488372802734
ee5a30972a9fe17aea9d46f3e8b8bebc,Petri dish,58.08625793457031
ee5da66a462cb64e509883395b2a1735,pedestal,2.709207534790039
ee61da3030863a2cb06970a2044aa67d,whistle,14.427722930908203
ee62a036263e51229d7839722e7c64f8,cleaver,23.071470260620117
ee879a630215cfdecb5c3a9f43424ca7,dugong,14.687956809997559
ee8e8dc9d8be5f7efb057b925e3d00cd,remote control,4.154655933380127
ee9cbdb67a7a211e109419ec4e9a1a03,nematode,30.601009368896484
ee9eb8314ac31ac65beb124aa6701930,sunscreen,9.656947135925293
eea5f61e61ddde529b52cb2c90a80503,ballpoint,8.720048904418945
eead6a461f887f96f732ec2fba1b4826,horizontal bar,8.973248481750488
eeb94210ea1a72a6881a5f2f78f5388a,nematode,5.203429222106934
